/noc/mpoc/surface_data/TRACKING/FinalTrack/ANC_INFO/ids_to_join_720.txt
"01177171","01177168"
"01177172","01177168"
"02148859","02148858"
"02148875","02148874"
"02148878","02148877"
"01177186","01177185"
"01177187","01177185"
"01177188","01177185"
"01177189","01177185"
"01177191","01177190"
"01177192","01177190"
"01177193","01177190"
"01177194","01177190"
"01177195","01177190"
"01177196","01177190"
"01177197","01177190"
"01177198","01177190"
"02148888","02148887"
"02148889","02148887"
"02148896","02148895"
"02148924","02148923"
"01177227","01177226"
"01177228","01177226"
"01177229","01177226"
"01177230","01177226"
"01177231","01177226"
"01177232","01177226"
"01177233","01177226"
"02148952","02148951"
"02148966","02148965"
"02148981","02148980"
"02148987","02148986"
"01177248","01177247"
"01177249","01177247"
"01177250","01177247"
"01177252","01177251"
"02149024","02149023"
"02149032","02149031"
"02149033","02149031"
"02149040","02149039"
"02149082","02149081"
"01177266","01177265"
"01177268","01177267"
"01177269","01177267"
"02149092","02149091"
"02149111","02149110"
"01177282","01177281"
"01177283","01177281"
"01177284","01177281"
"01177285","01177281"
"02149234","02149233"
"01177293","01177292"
"01177294","01177292"
"01177295","01177292"
"01177296","01177292"
"02149268","02149267"
"02149280","02149279"
"01177307","01177306"
"01177308","01177306"
"01177309","01177306"
"02149314","02149313"
"02149317","02149316"
"02149348","02149347"
"02149351","02149350"
"01177325","01177324"
"01177326","01177324"
"01177328","01177327"
"01177329","01177327"
"01177330","01177327"
"01177331","01177327"
"01177332","01177327"
"01177333","01177327"
"01177334","01177327"
"01177335","01177327"
"02149359","02149358"
"02149361","02149360"
"02149362","02149360"
"02149363","02149360"
"02149368","02149367"
"02149375","02149374"
"02149376","02149374"
"02149384","02149383"
"02149386","02149385"
"02149403","02149402"
"02149404","02149402"
"02149411","02149410"
"01177345","01177344"
"01177346","01177344"
"01177347","01177344"
"01177348","01177344"
"01177349","01177344"
"02149430","02149429"
"02149431","02149429"
"02149472","02149471"
"02149487","02149486"
"02149495","02149494"
"02149496","02149494"
"02149505","02149504"
"02149506","02149504"
"02149515","02149514"
"01177358","01177357"
"01177359","01177357"
"01177360","01177357"
"01177362","01177361"
"02149533","02149532"
"02149559","02149558"
"02149590","02149589"
"02149597","02149596"
"02149598","02149596"
"02149599","02149596"
"02149613","02149612"
"02149644","02149643"
"02149669","02149668"
"02149670","02149668"
"01177367","01177366"
"01177368","01177366"
"01177369","01177366"
"01177370","01177366"
"01177371","01177366"
"01177372","01177366"
"01177373","01177366"
"01177374","01177366"
"01177375","01177366"
"01177376","01177366"
"01177377","01177366"
"01177379","01177378"
"01177380","01177378"
"01177381","01177378"
"01177382","01177378"
"01177383","01177378"
"01177384","01177378"
"01177385","01177378"
"01177386","01177378"
"01177387","01177378"
"01177388","01177378"
"01177389","01177378"
"01177390","01177378"
"02149699","02149698"
"02149712","02149711"
"02149776","02149775"
"02149788","02149787"
"02149836","02149835"
"02149845","02149844"
"02149846","02149844"
"01177395","01177394"
"01177396","01177394"
"01177398","01177397"
"02149855","02149854"
"02149864","02149863"
"02149877","02149876"
"02149889","02149888"
"02149927","02149926"
"01177408","01177407"
"01177409","01177407"
"01177410","01177407"
"01177411","01177407"
"02149978","02149977"
"02150061","02150060"
"02150062","02150060"
"02150071","02150070"
"02150119","02150118"
"02150120","02150118"
"01177426","01177425"
"01177427","01177425"
"01177428","01177425"
"01177430","01177429"
"01177431","01177429"
"01177432","01177429"
"01177433","01177429"
"02150149","02150148"
"02150224","02150223"
"02150233","02150232"
"02150241","02150240"
"02150292","02150291"
"02150293","02150291"
"02150324","02150323"
"02150333","02150332"
"02150381","02150380"
"02150420","02150419"
"02150421","02150419"
"02150435","02150434"
"02150443","02150442"
"01177453","01177452"
"01177454","01177452"
"01177455","01177452"
"01177456","01177452"
"02150467","02150466"
"02150468","02150466"
"02150469","02150466"
"02150470","02150466"
"02150471","02150466"
"02150488","02150487"
"02150489","02150487"
"02150528","02150527"
"02150529","02150527"
"02150539","02150538"
"02150540","02150538"
"02150541","02150538"
"02150542","02150538"
"02150543","02150538"
"02150549","02150548"
"01177463","01177462"
"01177464","01177462"
"01177465","01177462"
"02150615","02150614"
"02150616","02150614"
"02150626","02150625"
"02150666","02150665"
"02150667","02150665"
"02150679","02150678"
"02150703","02150702"
"02150721","02150720"
"02150722","02150720"
"02150739","02150738"
"02150755","02150754"
"02150763","02150762"
"02150765","02150764"
"02150781","02150780"
"02150795","02150794"
"02150796","02150794"
"02150822","02150821"
"02150823","02150821"
"02150862","02150861"
"02150876","02150875"
"02150890","02150889"
"02150897","02150896"
"02150904","02150903"
"02150911","02150910"
"02150912","02150910"
"02150944","02150943"
"02150981","02150980"
"01177475","01177474"
"02150986","02150985"
"02150987","02150985"
"02150988","02150985"
"02150989","02150985"
"02150990","02150985"
"02150993","02150992"
"02150994","02150992"
"02150995","02150992"
"02150997","02150996"
"02150998","02150996"
"02150999","02150996"
"02151000","02150996"
"02151006","02151005"
"02151007","02151005"
"02151044","02151043"
"02151045","02151043"
"02151075","02151074"
"02151097","02151096"
"01177480","01177479"
"01177481","01177479"
"01177482","01177479"
"01177483","01177479"
"01177485","01177484"
"01177486","01177484"
"01177493","01177492"
"01177494","01177492"
"02151102","02151101"
"02151103","02151101"
"02151105","02151104"
"02151107","02151106"
"02151108","02151106"
"02151109","02151106"
"02151112","02151111"
"02151113","02151111"
"02151114","02151111"
"02151130","02151129"
"02151158","02151157"
"02151160","02151159"
"02151161","02151159"
"02151173","02151172"
"02151179","02151178"
"02151180","02151178"
"02151181","02151178"
"02151182","02151178"
"02151196","02151195"
"02151197","02151195"
"02151198","02151195"
"02151199","02151195"
"02151200","02151195"
"02151209","02151208"
"02151227","02151226"
"02151228","02151226"
"01177503","01177502"
"01177504","01177502"
"01177505","01177502"
"01177506","01177502"
"01177507","01177502"
"01177508","01177502"
"01177510","01177509"
"02151287","02151286"
"02151288","02151286"
"02151289","02151286"
"02151290","02151286"
"02151292","02151291"
"02151293","02151291"
"02151304","02151303"
"02151329","02151328"
"02151340","02151339"
"02151341","02151339"
"02151355","02151354"
"01177530","01177529"
"01177531","01177529"
"01177532","01177529"
"01177533","01177529"
"01177535","01177534"
"01177536","01177534"
"01177537","01177534"
"02151387","02151386"
"02151394","02151393"
"02151437","02151436"
"02151482","02151481"
"01177549","01177548"
"01177550","01177548"
"01177551","01177548"
"02151526","02151525"
"02151553","02151552"
"02151554","02151552"
"02151560","02151559"
"02151561","02151559"
"02151568","02151567"
"02151583","02151582"
"02151584","02151582"
"02151594","02151593"
"02151602","02151601"
"02151623","02151622"
"02151624","02151622"
"02151644","02151643"
"02151658","02151657"
"02151659","02151657"
"02151696","02151695"
"02151697","02151695"
"02151721","02151720"
"02151722","02151720"
"02151730","02151729"
"01177557","01177556"
"01177558","01177556"
"01177559","01177556"
"01177560","01177556"
"01177562","01177561"
"01177563","01177561"
"01177564","01177561"
"01177565","01177561"
"01177567","01177566"
"01177569","01177568"
"01177570","01177568"
"02151762","02151761"
"02151786","02151785"
"02151805","02151804"
"02151823","02151822"
"02151827","02151826"
"02151828","02151826"
"02151829","02151826"
"02151830","02151826"
"02151831","02151826"
"02151832","02151826"
"02151867","02151866"
"02151868","02151866"
"02151887","02151886"
"02151898","02151897"
"01177573","01177572"
"01177574","01177572"
"01177575","01177572"
"01177576","01177572"
"01177577","01177572"
"02151966","02151965"
"02151990","02151989"
"02151995","02151994"
"02151996","02151994"
"02152004","02152003"
"01177581","01177580"
"01177582","01177580"
"01177583","01177580"
"02152061","02152060"
"02152071","02152070"
"02152108","02152107"
"02152143","02152142"
"02152144","02152142"
"02152155","02152154"
"02152156","02152154"
"02152158","02152157"
"02152159","02152157"
"02152171","02152170"
"02152172","02152170"
"02152180","02152179"
"02152181","02152179"
"02152183","02152182"
"02152184","02152182"
"02152210","02152209"
"01177589","01177588"
"01177590","01177588"
"01177591","01177588"
"01177592","01177588"
"02152268","02152267"
"02152271","02152270"
"02152299","02152298"
"01177600","01177599"
"01177601","01177599"
"02152313","02152312"
"02152345","02152344"
"02152346","02152344"
"02152348","02152347"
"02152350","02152349"
"02152351","02152349"
"02152385","02152384"
"02152386","02152384"
"02152394","02152393"
"02152404","02152403"
"02152424","02152423"
"02152425","02152423"
"02152429","02152428"
"02152430","02152428"
"01177615","01177614"
"01177616","01177614"
"01177617","01177614"
"01177618","01177614"
"02152490","02152489"
"02152492","02152491"
"02152493","02152491"
"02152519","02152518"
"02152520","02152518"
"02152528","02152527"
"02152557","02152556"
"02152559","02152558"
"02152600","02152599"
"02152624","02152623"
"01177626","01177625"
"02152631","02152630"
"02152662","02152661"
"02152675","02152674"
"01177632","01177631"
"02152711","02152710"
"02152712","02152710"
"02152721","02152720"
"02152722","02152720"
"02152751","02152750"
"01177643","01177642"
"01177645","01177644"
"02152762","02152761"
"02152776","02152775"
"02152786","02152785"
"02152797","02152796"
"02152804","02152803"
"02152829","02152828"
"01177653","01177652"
"02152865","02152864"
"02152918","02152917"
"02152919","02152917"
"02152920","02152917"
"02152943","02152942"
"02152949","02152948"
"02152950","02152948"
"02152951","02152948"
"02152952","02152948"
"02152953","02152948"
"02152954","02152948"
"02152955","02152948"
"02152958","02152957"
"02152959","02152957"
"02152960","02152957"
"01177658","01177657"
"01177659","01177657"
"01177660","01177657"
"01177661","01177657"
"01177662","01177657"
"01177664","01177663"
"01177665","01177663"
"01177666","01177663"
"01177667","01177663"
"02152983","02152982"
"02153004","02153003"
"02153005","02153003"
"02153038","02153037"
"01177675","01177674"
"01177676","01177674"
"01177677","01177674"
"02153058","02153057"
"02153111","02153110"
"02153119","02153118"
"02153120","02153118"
"02153137","02153136"
"02153147","02153146"
"01177697","01177696"
"02153165","02153164"
"02153166","02153164"
"02153198","02153197"
"02153222","02153221"
"02153223","02153221"
"02153229","02153228"
"02153230","02153228"
"02153231","02153228"
"02153255","02153254"
"02153256","02153254"
"02153266","02153265"
"01177706","01177705"
"01177708","01177707"
"02153277","02153276"
"02153300","02153299"
"02153372","02153371"
"02153373","02153371"
"02153386","02153385"
"02153393","02153392"
"02153402","02153401"
"02153411","02153410"
"01177711","01177710"
"01177712","01177710"
"01177714","01177713"
"01177715","01177713"
"01177716","01177713"
"02153442","02153441"
"02153462","02153461"
"02153485","02153484"
"02153491","02153490"
"02153499","02153498"
"02153505","02153504"
"02153506","02153504"
"02153507","02153504"
"02153524","02153523"
"01177723","01177722"
"01177724","01177722"
"01177725","01177722"
"01177726","01177722"
"01177727","01177722"
"01177728","01177722"
"01177729","01177722"
"01177730","01177722"
"01177731","01177722"
"01177734","01177733"
"01177735","01177733"
"02153527","02153526"
"02153528","02153526"
"02153529","02153526"
"02153534","02153533"
"02153544","02153543"
"02153565","02153564"
"02153566","02153564"
"02153587","02153586"
"02153596","02153595"
"02153597","02153595"
"02153607","02153606"
"02153617","02153616"
"01177750","01177749"
"01177751","01177749"
"01177752","01177749"
"01177753","01177749"
"02153669","02153668"
"02153670","02153668"
"02153686","02153685"
"02153697","02153696"
"02153705","02153704"
"01177768","01177767"
"01177769","01177767"
"01177770","01177767"
"01177771","01177767"
"01177772","01177767"
"01177773","01177767"
"01177774","01177767"
"01177775","01177767"
"01177776","01177767"
"01177777","01177767"
"01177778","01177767"
"02153728","02153727"
"02153729","02153727"
"02153758","02153757"
"02153759","02153757"
"02153776","02153775"
"02153777","02153775"
"02153789","02153788"
"02153790","02153788"
"02153799","02153798"
"02153810","02153809"
"02153818","02153817"
"02153826","02153825"
"01177783","01177782"
"01177784","01177782"
"01177786","01177785"
"02153834","02153833"
"02153835","02153833"
"02153845","02153844"
"02153891","02153890"
"02153896","02153895"
"02153897","02153895"
"02153899","02153898"
"02153900","02153898"
"02153903","02153902"
"01177789","01177788"
"01177790","01177788"
"01177792","01177791"
"01177793","01177791"
"01177797","01177796"
"01177798","01177796"
"01177799","01177796"
"01177800","01177796"
"01177802","01177801"
"01177803","01177801"
"02154035","02154034"
"02154065","02154064"
"02154066","02154064"
"02154069","02154068"
"01177806","01177805"
"01177807","01177805"
"01177809","01177808"
"01177811","01177810"
"01177813","01177812"
"01177814","01177812"
"01177816","01177815"
"01177817","01177815"
"01177819","01177818"
"01177820","01177818"
"01177821","01177818"
"02154081","02154080"
"02154082","02154080"
"02154166","02154165"
"02154167","02154165"
"02154168","02154165"
"02154169","02154165"
"02154173","02154172"
"02154188","02154187"
"02154217","02154216"
"02154218","02154216"
"02154219","02154216"
"02154220","02154216"
"02154221","02154216"
"02154222","02154216"
"02154223","02154216"
"01177824","01177823"
"01177825","01177823"
"01177827","01177826"
"01177828","01177826"
"01177830","01177829"
"01177831","01177829"
"01177834","01177833"
"01177835","01177833"
"01177836","01177833"
"01177838","01177837"
"01177839","01177837"
"01177840","01177837"
"01177841","01177837"
"01177843","01177842"
"01177844","01177842"
"01177845","01177842"
"01177848","01177847"
"01177849","01177847"
"02154226","02154225"
"02154227","02154225"
"02154259","02154258"
"02154260","02154258"
"02154303","02154302"
"02154354","02154353"
"02154355","02154353"
"02154361","02154360"
"01177853","01177852"
"01177854","01177852"
"01177855","01177852"
"01177856","01177852"
"01177858","01177857"
"01177859","01177857"
"01177861","01177860"
"01177862","01177860"
"01177865","01177864"
"01177866","01177864"
"01177867","01177864"
"01177868","01177864"
"02154377","02154376"
"02154378","02154376"
"02154389","02154388"
"02154396","02154395"
"02154399","02154398"
"02154413","02154412"
"02154414","02154412"
"02154415","02154412"
"02154416","02154412"
"02154417","02154412"
"02154418","02154412"
"02154419","02154412"
"02154420","02154412"
"02154421","02154412"
"02154422","02154412"
"02154423","02154412"
"02154424","02154412"
"02154425","02154412"
"02154426","02154412"
"02154430","02154429"
"02154431","02154429"
"02154432","02154429"
"02154436","02154435"
"02154445","02154444"
"02154455","02154454"
"01177872","01177871"
"01177873","01177871"
"01177874","01177871"
"01177875","01177871"
"01177877","01177876"
"01177878","01177876"
"01177879","01177876"
"01177880","01177876"
"01177881","01177876"
"02154481","02154480"
"02154488","02154487"
"02154500","02154499"
"02154509","02154508"
"02154510","02154508"
"02154515","02154514"
"02154516","02154514"
"02154517","02154514"
"02154518","02154514"
"02154519","02154514"
"02154564","02154563"
"02154565","02154563"
"02154586","02154585"
"01177886","01177885"
"01177887","01177885"
"01177888","01177885"
"01177889","01177885"
"01177890","01177885"
"02154618","02154617"
"02154619","02154617"
"02154628","02154627"
"02154629","02154627"
"02154631","02154630"
"02154632","02154630"
"02154633","02154630"
"02154634","02154630"
"02154635","02154630"
"02154636","02154630"
"02154659","02154658"
"02154666","02154665"
"02154667","02154665"
"02154676","02154675"
"02154697","02154696"
"02154713","02154712"
"02154714","02154712"
"01177900","01177899"
"01177901","01177899"
"01177902","01177899"
"01177903","01177899"
"01177904","01177899"
"01177905","01177899"
"02154727","02154726"
"02154733","02154732"
"02154738","02154737"
"02154739","02154737"
"02154740","02154737"
"02154741","02154737"
"02154742","02154737"
"02154743","02154737"
"02154744","02154737"
"02154747","02154746"
"02154751","02154750"
"02154752","02154750"
"02154761","02154760"
"02154762","02154760"
"02154776","02154775"
"02154777","02154775"
"02154826","02154825"
"02154827","02154825"
"01177913","01177912"
"01177914","01177912"
"01177915","01177912"
"01177916","01177912"
"01177917","01177912"
"01177918","01177912"
"01177919","01177912"
"01177920","01177912"
"02154876","02154875"
"02154882","02154881"
"02154884","02154883"
"02154887","02154886"
"02154888","02154886"
"02154890","02154889"
"02154891","02154889"
"02154892","02154889"
"02154893","02154889"
"02154894","02154889"
"02154896","02154895"
"02154906","02154905"
"02154907","02154905"
"02154931","02154930"
"02154935","02154934"
"02154936","02154934"
"02154937","02154934"
"02154938","02154934"
"02154939","02154934"
"02154940","02154934"
"02154941","02154934"
"02154942","02154934"
"02154943","02154934"
"02154944","02154934"
"02154947","02154946"
"01177926","01177925"
"01177927","01177925"
"01177928","01177925"
"01177929","01177925"
"01177930","01177925"
"01177931","01177925"
"01177932","01177925"
"01177933","01177925"
"01177934","01177925"
"01177935","01177925"
"02154959","02154958"
"02154967","02154966"
"02154990","02154989"
"02155007","02155006"
"02155014","02155013"
"02155026","02155025"
"02155027","02155025"
"02155028","02155025"
"02155029","02155025"
"02155030","02155025"
"02155031","02155025"
"02155035","02155034"
"02155047","02155046"
"02155048","02155046"
"01177941","01177940"
"01177942","01177940"
"01177943","01177940"
"01177944","01177940"
"01177945","01177940"
"02155059","02155058"
"02155065","02155064"
"02155066","02155064"
"02155080","02155079"
"02155088","02155087"
"02155098","02155097"
"02155099","02155097"
"02155107","02155106"
"02155125","02155124"
"02155136","02155135"
"01177949","01177948"
"01177950","01177948"
"01177951","01177948"
"01177953","01177952"
"01177954","01177952"
"01177955","01177952"
"01177956","01177952"
"01177957","01177952"
"01177958","01177952"
"01177959","01177952"
"01177960","01177952"
"02155151","02155150"
"02155157","02155156"
"02155158","02155156"
"02155159","02155156"
"02155160","02155156"
"02155161","02155156"
"02155162","02155156"
"02155163","02155156"
"02155164","02155156"
"02155165","02155156"
"02155166","02155156"
"02155167","02155156"
"02155168","02155156"
"02155169","02155156"
"02155179","02155178"
"02155188","02155187"
"02155189","02155187"
"02155196","02155195"
"02155197","02155195"
"02155198","02155195"
"02155239","02155238"
"02155240","02155238"
"02155241","02155238"
"02155247","02155246"
"02155256","02155255"
"02155257","02155255"
"01177965","01177964"
"01177966","01177964"
"01177967","01177964"
"01177970","01177969"
"01177971","01177969"
"01177972","01177969"
"01177973","01177969"
"01177974","01177969"
"01177975","01177969"
"01177976","01177969"
"01177977","01177969"
"01177978","01177969"
"01177979","01177969"
"01177980","01177969"
"01177981","01177969"
"02155304","02155303"
"02155313","02155312"
"02155317","02155316"
"02155318","02155316"
"02155320","02155319"
"02155321","02155319"
"02155322","02155319"
"02155339","02155338"
"02155350","02155349"
"02155351","02155349"
"02155360","02155359"
"01177986","01177985"
"01177987","01177985"
"01177988","01177985"
"01177989","01177985"
"01177990","01177985"
"01177991","01177985"
"01177992","01177985"
"01177993","01177985"
"01177994","01177985"
"01177995","01177985"
"01177996","01177985"
"01177997","01177985"
"01177998","01177985"
"01177999","01177985"
"02155371","02155370"
"02155372","02155370"
"02155394","02155393"
"02155404","02155403"
"02155413","02155412"
"02155421","02155420"
"02155422","02155420"
"02155430","02155429"
"02155436","02155435"
"02155437","02155435"
"01178003","01178002"
"01178004","01178002"
"02155459","02155458"
"02155468","02155467"
"02155475","02155474"
"02155476","02155474"
"02155485","02155484"
"02155498","02155497"
"02155505","02155504"
"02155522","02155521"
"02155523","02155521"
"01178012","01178011"
"01178013","01178011"
"01178014","01178011"
"02155533","02155532"
"02155534","02155532"
"02155535","02155532"
"02155540","02155539"
"02155560","02155559"
"02155569","02155568"
"02155581","02155580"
"02155582","02155580"
"02155609","02155608"
"01178021","01178020"
"01178022","01178020"
"01178023","01178020"
"01178024","01178020"
"02155661","02155660"
"02155662","02155660"
"02155669","02155668"
"02155689","02155688"
"02155695","02155694"
"02155696","02155694"
"02155704","02155703"
"02155712","02155711"
"02155713","02155711"
"01178034","01178033"
"01178035","01178033"
"01178036","01178033"
"01178037","01178033"
"02155743","02155742"
"02155753","02155752"
"02155755","02155754"
"02155756","02155754"
"02155757","02155754"
"02155772","02155771"
"02155780","02155779"
"02155793","02155792"
"02155794","02155792"
"02155796","02155795"
"02155797","02155795"
"02155798","02155795"
"02155799","02155795"
"02155800","02155795"
"02155801","02155795"
"02155804","02155803"
"02155816","02155815"
"02155827","02155826"
"02155828","02155826"
"01178046","01178045"
"01178047","01178045"
"01178048","01178045"
"01178049","01178045"
"01178050","01178045"
"01178051","01178045"
"02155837","02155836"
"02155838","02155836"
"02155856","02155855"
"02155860","02155859"
"02155861","02155859"
"02155862","02155859"
"02155863","02155859"
"02155864","02155859"
"02155867","02155866"
"02155868","02155866"
"02155869","02155866"
"02155876","02155875"
"02155883","02155882"
"02155884","02155882"
"02155905","02155904"
"02155906","02155904"
"02155920","02155919"
"01178058","01178057"
"01178059","01178057"
"01178060","01178057"
"01178061","01178057"
"01178062","01178057"
"01178063","01178057"
"02155941","02155940"
"02155976","02155975"
"02155998","02155997"
"02156005","02156004"
"02156015","02156014"
"02156017","02156016"
"02156018","02156016"
"02156019","02156016"
"02156020","02156016"
"02156029","02156028"
"02156030","02156028"
"02156031","02156028"
"02156037","02156036"
"02156038","02156036"
"01178066","01178065"
"01178067","01178065"
"01178068","01178065"
"02156042","02156041"
"02156044","02156043"
"02156045","02156043"
"02156046","02156043"
"02156047","02156043"
"02156052","02156051"
"02156072","02156071"
"02156073","02156071"
"02156081","02156080"
"02156096","02156095"
"02156106","02156105"
"02156115","02156114"
"01178075","01178074"
"01178076","01178074"
"01178078","01178077"
"01178079","01178077"
"02156191","02156190"
"02156210","02156209"
"02156231","02156230"
"02156244","02156243"
"02156268","02156267"
"01178086","01178085"
"02156278","02156277"
"02156279","02156277"
"02156298","02156297"
"02156308","02156307"
"02156318","02156317"
"02156324","02156323"
"02156349","02156348"
"02156350","02156348"
"02156363","02156362"
"02156372","02156371"
"02156381","02156380"
"02156382","02156380"
"02156396","02156395"
"01178093","01178092"
"01178094","01178092"
"01178095","01178092"
"01178096","01178092"
"01178097","01178092"
"01178098","01178092"
"01178099","01178092"
"02156414","02156413"
"02156422","02156421"
"02156423","02156421"
"02156449","02156448"
"02156457","02156456"
"02156466","02156465"
"02156476","02156475"
"02156477","02156475"
"02156485","02156484"
"02156492","02156491"
"01178105","01178104"
"01178106","01178104"
"01178107","01178104"
"01178108","01178104"
"01178111","01178110"
"01178112","01178110"
"02156513","02156512"
"02156514","02156512"
"02156524","02156523"
"02156525","02156523"
"02156570","02156569"
"02156571","02156569"
"02156577","02156576"
"02156584","02156583"
"02156592","02156591"
"02156600","02156599"
"02156608","02156607"
"02156609","02156607"
"02156610","02156607"
"02156611","02156607"
"02156613","02156612"
"02156614","02156612"
"02156615","02156612"
"02156616","02156612"
"02156618","02156617"
"02156619","02156617"
"02156620","02156617"
"02156621","02156617"
"02156622","02156617"
"02156625","02156624"
"02156626","02156624"
"01178116","01178115"
"01178117","01178115"
"01178118","01178115"
"01178119","01178115"
"02156632","02156631"
"02156633","02156631"
"02156637","02156636"
"02156638","02156636"
"02156639","02156636"
"02156642","02156641"
"02156644","02156643"
"02156649","02156648"
"02156662","02156661"
"02156663","02156661"
"02156681","02156680"
"02156682","02156680"
"02156683","02156680"
"02156691","02156690"
"02156711","02156710"
"02156736","02156735"
"02156737","02156735"
"02156767","02156766"
"02156768","02156766"
"01178127","01178126"
"01178128","01178126"
"01178130","01178129"
"01178131","01178129"
"01178132","01178129"
"01178133","01178129"
"01178134","01178129"
"02156789","02156788"
"02156830","02156829"
"02156831","02156829"
"02156853","02156852"
"02156854","02156852"
"02156868","02156867"
"02156869","02156867"
"02156877","02156876"
"02156878","02156876"
"01178139","01178138"
"01178140","01178138"
"01178141","01178138"
"01178142","01178138"
"02156900","02156899"
"02156905","02156904"
"02156908","02156907"
"02156909","02156907"
"02156910","02156907"
"02156913","02156912"
"02156914","02156912"
"02156915","02156912"
"02156977","02156976"
"02156984","02156983"
"02156994","02156993"
"01178145","01178144"
"01178146","01178144"
"01178147","01178144"
"01178148","01178144"
"01178149","01178144"
"01178150","01178144"
"01178151","01178144"
"01178153","01178152"
"01178154","01178152"
"01178155","01178152"
"01178156","01178152"
"02157019","02157018"
"02157044","02157043"
"02157045","02157043"
"02157046","02157043"
"02157048","02157047"
"02157050","02157049"
"02157063","02157062"
"02157100","02157099"
"02157124","02157123"
"02157125","02157123"
"02157126","02157123"
"01178167","01178166"
"01178168","01178166"
"01178169","01178166"
"01178170","01178166"
"01178171","01178166"
"01178172","01178166"
"01178173","01178166"
"01178174","01178166"
"01178175","01178166"
"01178176","01178166"
"01178177","01178166"
"01178178","01178166"
"01178179","01178166"
"01178180","01178166"
"02157175","02157174"
"02157176","02157174"
"02157185","02157184"
"02157193","02157192"
"02157256","02157255"
"02157267","02157266"
"02157268","02157266"
"02157282","02157281"
"01178190","01178189"
"02157315","02157314"
"02157325","02157324"
"02157335","02157334"
"02157336","02157334"
"02157353","02157352"
"02157354","02157352"
"02157365","02157364"
"02157377","02157376"
"02157391","02157390"
"02157392","02157390"
"01178196","01178195"
"01178197","01178195"
"01178198","01178195"
"01178199","01178195"
"01178201","01178200"
"01178202","01178200"
"01178203","01178200"
"01178205","01178204"
"01178206","01178204"
"01178207","01178204"
"02157402","02157401"
"02157419","02157418"
"02157445","02157444"
"02157446","02157444"
"02157447","02157444"
"02157470","02157469"
"02157480","02157479"
"02157514","02157513"
"01178217","01178216"
"01178218","01178216"
"01178219","01178216"
"01178220","01178216"
"02157539","02157538"
"02157563","02157562"
"02157583","02157582"
"02157590","02157589"
"02157615","02157614"
"02157627","02157626"
"01178223","01178222"
"01178224","01178222"
"01178225","01178222"
"01178226","01178222"
"01178227","01178222"
"01178228","01178222"
"02157650","02157649"
"02157663","02157662"
"02157664","02157662"
"02157665","02157662"
"02157677","02157676"
"02157685","02157684"
"02157693","02157692"
"02157766","02157765"
"02157768","02157767"
"02157787","02157786"
"02157788","02157786"
"02157789","02157786"
"02157802","02157801"
